TransactionID,OrderID,TransactionDate,Amount,PaymentMethod,TransactionType,SubscriptionRenewal
2bcefb96-6258-467d-a5f2-bf83be81c591,f4b63093-300c-4ab7-9e62-a76cf16673a7,2024-06-05,1945.39,PayPal,Subscription Payment,1
848e42c0-f73a-4ab4-916e-79936280e2df,7e3b24a5-3504-46b6-ab69-e59c2313f141,2025-01-30,3574.55,PayPal,Subscription Payment,0
37dae328-9338-4b14-913e-0e226d46d739,84fb3afd-551d-451f-81a7-dcff3a50be6d,2024-05-21,249.32,Credit Card,Order Payment,0
b011b81d-708b-4a67-9943-4125e2af7604,c5b54081-3942-4617-99c7-fff0bf65c8e1,2024-06-20,1210.08,Amazon Pay,Order Payment,0
89c41515-2004-4a14-b9d4-058b19c94180,a907099b-155b-48c4-918d-a33e7a225034,2024-03-28,5894.92,Amazon Pay,Order Payment,0
e65d49b5-0206-497c-9266-9027de481339,a1f04a1c-ef9b-4bf6-b94f-bb2a99dcac49,2024-01-12,8450.3,Gift Card,Order Payment,0
5f12abc5-e898-4bb6-8906-3f0526dbc7c0,2c28f962-041a-483a-ac71-83fde270a0b3,2024-06-13,2147.84,Gift Card,Order Payment,0
739887cf-3241-4b2e-85f1-f609b9aa7943,a43e9795-3182-49bd-96b4-b460af54163a,2024-04-01,8821.55,Amazon Pay,Order Payment,0
624368e7-60a1-4945-a60c-6f533a2782e0,df1f17e4-86e2-49da-b230-690262232581,2024-07-18,360.96,Gift Card,Order Payment,0
4268c4fc-a496-4835-b8f7-421e23c26802,d21ce6ec-1f13-46ad-b726-e9f2b66f322c,2025-02-24,1758.74,Gift Card,Order Payment,0
6c0b848e-1f40-4113-9ff6-d489061cf3fe,b3fd71d0-97a6-48a0-be12-958d3364a15f,2025-03-18,1837.74,Amazon Pay,Order Payment,0
0e0c4614-fb6a-42be-afd1-490a1aa23155,fbb0cc44-3052-4a57-a1a7-17ac5d0fee35,2024-04-29,3129.02,Gift Card,Subscription Payment,1
2d717317-558c-4be0-afb4-562530b41421,8d52bcc1-45e6-4893-823e-b5ff9d908055,2024-09-11,1997.99,Gift Card,Order Payment,0
e4253415-14ed-461e-a52c-5f6ec15c110a,15bb4415-4ab6-4cc4-9228-c4ef86c1cc55,2024-06-26,1836.44,Gift Card,Order Payment,0
2207bb2a-88c9-4dc8-ae46-38530ac8d666,6e89bf04-7c31-439d-905c-8eef15ce2615,2024-07-16,2397.68,Amazon Pay,Subscription Payment,1
e513c205-1322-41ba-8b2a-2357086367c6,951e084d-5ba4-4781-943f-230e8fce65d8,2025-01-29,5086.96,Amazon Pay,Order Payment,0
6e69933e-178a-40f4-9371-01227c44bc05,c70a7f37-464d-45cf-8178-6ec7a6ecfc44,2024-03-05,978.18,Credit Card,Order Payment,0
e59fd5cc-0fce-4729-990f-50c09ae6b631,51d0480b-0f10-4e1f-a521-093959599e58,2024-08-31,210.48,Gift Card,Order Payment,0
14f7a4c8-5467-4a6e-b636-5567db442c3b,b2de8239-7bc7-47e4-ba22-b070a1d7e2af,2025-02-15,2844.42,Amazon Pay,Order Payment,0
ddfa42e7-cab0-4dae-bea8-44df00c0266b,b84a09d7-157f-4d30-a535-618e7df1d028,2025-03-01,4611.24,Gift Card,Subscription Payment,0
d7d44460-2768-42f1-b4f6-afc435f43592,0fcf6d99-eef9-4ed2-8e22-d84fa3ec8ef9,2024-06-26,1690.95,Gift Card,Order Payment,0
3764db6e-7609-4e97-9a0b-806ed07be615,f777261c-1369-4692-8773-81a7c60ff14b,2024-12-13,4348.56,Credit Card,Subscription Payment,1
894a1e8f-07b7-4159-a875-17724cf60ce6,6abe8ea1-76ed-4fe9-bed9-8b31aaddf78b,2024-07-27,3189.48,Credit Card,Subscription Payment,1
3dfac1ef-480b-42c6-a766-8a1822bed41a,6dd1daf4-6db9-4860-bb5a-f3ae457427c8,2024-06-29,369.24,Gift Card,Order Payment,0
5e6623ea-d065-4c38-b0fd-1ead87fd5f11,5fa6882e-0d54-4774-85ac-85523c4ed01d,2025-02-20,727.65,PayPal,Order Payment,0
c17bac19-7a5c-44be-8ebf-de754a91d391,d377f607-b948-41e6-90c3-050bd4915ab2,2024-05-25,359.55,Amazon Pay,Order Payment,0
8fbe8699-2f12-4d72-8c5f-8510d1915fa7,6032abce-d270-47e4-ab33-21525a7896e9,2024-05-25,2543.61,Gift Card,Subscription Payment,0
b1bf1241-9a12-41b1-ac17-b03da405c1c9,99cf22bf-f13f-4061-b5d9-f8784a6c43be,2024-02-26,8127.65,Credit Card,Subscription Payment,1
48254048-1195-47c3-b4b1-40e287e8e140,87f0f36f-9170-4b60-a11e-e7aa36c351eb,2024-10-04,27.28,Credit Card,Order Payment,0
58f33a7c-0254-4c25-9a2b-d4917e631dce,06435f93-7968-4340-91c2-b1c355a30a13,2024-10-07,5101.52,Gift Card,Order Payment,0
59780615-abca-4bc2-8054-aa1c4df3e4a2,d22118d2-c087-4da1-9f34-358926627fc8,2024-12-12,3573.76,PayPal,Order Payment,0
1f6318e1-1b32-4b31-838a-6cd6464ae3a5,bf61b96c-e29e-473b-a47e-e5d5cc5fd0d7,2025-03-15,3927.57,Gift Card,Order Payment,0
33baf79a-4221-49df-b087-728a342d0913,2ce816f3-6f47-4a70-9f0b-4acacdad3554,2024-01-05,2622.14,Gift Card,Subscription Payment,1
46930416-395d-4565-9225-3ead785012cd,8f6ce169-ccfe-4037-88dd-4007db6d7648,2024-04-12,7586.0,Credit Card,Order Payment,0
577c290e-fb5c-46fc-9f69-7e35d1624608,1516d3f3-4605-417f-bf62-0e813e7c767a,2024-04-07,1429.82,Credit Card,Order Payment,0
bcaedf7f-ebce-408a-ad4e-619bd06dfe4f,8e133f43-1740-468f-ae92-f1aa291d0b65,2024-09-13,2629.0,Credit Card,Subscription Payment,1
da473336-6fe5-4135-999b-22f1581ff0ac,cb13e066-53b0-4d8e-9a66-b552c0df668c,2024-03-30,570.35,Credit Card,Order Payment,0
ea34172d-b96b-46f4-973f-7fed7428d443,a3bf73a6-a74d-4bd5-a56d-78fddde19379,2025-01-09,12.18,PayPal,Subscription Payment,1
77f65e3c-1b41-4c4d-8819-0a3d68c72ae9,44ebdd38-eba7-4e16-a95f-f1e21d764297,2024-08-29,147.36,PayPal,Order Payment,0
3fb5cd7a-048d-4fde-bc9e-490f5d293ca2,a5ec260f-3689-4806-8724-11c51a755b50,2024-08-31,136.76,PayPal,Order Payment,0
6ce161d7-619b-4f03-89ef-f7702aa3fef8,57d4dc94-b626-4fdf-8a9a-8ad9e33c6eec,2024-04-02,681.7,Credit Card,Order Payment,0
db47b4a9-3a23-45cb-9c0c-31b07d513984,85e8d9a7-c475-4f6b-bd47-2f4d47baceb8,2024-04-09,3857.28,Gift Card,Subscription Payment,0
e7f18116-8ab1-49e1-9488-c726b12e488c,d9e91bf4-97f1-4220-97dc-66433eb66be4,2024-12-15,4914.36,PayPal,Order Payment,0
cf087862-bc41-4141-954b-3244022401fe,1de4b0c7-5a37-4582-81ce-68978d1963de,2024-10-04,1647.03,Amazon Pay,Order Payment,0
d3a5fefa-272e-4773-9f33-c8c2ecaa7c93,1dc48eaf-8b81-43b6-af03-447158ad3f4b,2024-02-17,1822.21,Gift Card,Order Payment,0
117cfea2-c4db-410f-8a21-2891c5489391,99ec8650-be97-43b7-bcbd-9a7d5a57b65a,2024-06-06,894.55,Amazon Pay,Subscription Payment,1
c007b3f1-ebd0-486e-8b9f-49f75ab980af,30d4a901-d3d5-49b7-83cb-7f855aaa69df,2024-03-06,3608.8,Credit Card,Order Payment,0
1a76f553-bb2d-4e81-b054-1e425ad9ea29,6754599b-6b3e-480c-ac66-715622cd8c66,2024-01-02,3844.95,Gift Card,Subscription Payment,1
1cdcf955-8d12-4027-841c-7c9f3cb9e225,04f38338-63b9-46d0-8875-b40507c4474a,2025-01-09,1361.37,Credit Card,Subscription Payment,1
0515ab96-8a31-46ec-9dc0-eed0cb8df1a3,c082a999-1283-4fba-8853-ae625ba0f580,2024-09-14,8193.1,Gift Card,Order Payment,0
07f33500-1880-4d36-a51d-4bf3febd7a82,144a1a0e-82b4-410e-a0e3-79d59fb51b80,2024-10-14,5759.28,Amazon Pay,Order Payment,0
0f652e93-9372-4355-930c-8f50d463c7d8,42c9684f-b3c2-4a0f-9d23-a367bcde6bc9,2024-04-09,2684.55,Amazon Pay,Order Payment,0
4688301e-8238-4623-a10c-4eb6d1a6f48e,479e90cd-e3bd-432d-98e0-fea32006a951,2024-06-14,9132.4,Credit Card,Order Payment,0
ee33b4f1-10f6-4cd0-9595-99d3f6671714,9f1eebaf-80aa-4363-b0c3-a45f48581dbb,2024-05-17,3897.87,Amazon Pay,Order Payment,0
5d79e466-7f77-4995-a3d4-ffee6e3cb916,4a982fc6-b12f-4390-904b-a100c9b2ddfb,2024-10-25,4084.11,Credit Card,Order Payment,0
73b1a61f-4e5e-4b38-8082-026732deb1d8,34976c5e-a891-4e45-a1c8-ff3aedd45b7d,2024-07-07,1442.52,Amazon Pay,Order Payment,0
d34c6bae-8ce3-4cea-806a-a202b96bd2e5,d9f1a970-31b8-442e-b311-c7895b12c78f,2024-04-16,4076.16,Credit Card,Subscription Payment,0
7fa323ed-c933-454d-b2b3-38706a487d9d,7add67e7-c39f-4fb5-88ef-96559c5d7abb,2024-01-05,3251.64,Gift Card,Subscription Payment,0
4411e684-a48f-4eb1-beb2-38f20abc1431,e566e07a-d29e-4a6b-b6b8-4472bb23693f,2024-08-27,2409.55,Amazon Pay,Order Payment,0
b8aee6ca-61b8-4ca0-95d9-6275c87315b6,005268a0-ce28-4d7b-bf42-8b00e48be987,2024-12-25,486.5,Credit Card,Order Payment,0
17c3ff22-f805-4bed-a0c8-1dfa44bf252c,183350bf-c50e-442c-9e1d-8b5dfbeaf271,2024-11-04,9992.5,Credit Card,Order Payment,0
4f9e4397-7c6c-41ee-a658-ddb385868922,bcaa7ad7-3e21-4b15-91a9-94f5b8d6a940,2024-07-29,7062.2,Credit Card,Order Payment,0
cb6c062e-bffb-4077-b81e-03e61d05614c,a37a3239-e233-4b98-89dd-4e846a1be193,2025-03-04,1670.49,Amazon Pay,Order Payment,0
6f7f3778-108f-47cd-91ea-2afe8c602cf5,e9d7c280-0f9e-4a1d-9ded-071c62d05a2d,2024-07-26,2672.66,PayPal,Subscription Payment,0
f44cc5bf-f2b6-44a4-99f2-00b2cd3887e2,4260f6d7-b0d7-4924-8608-49bb101b64b7,2024-05-20,5951.95,Gift Card,Order Payment,0
4ab15d3a-24b2-4261-9d88-64d54f0c6f8d,26cd9dd4-c3b3-41e5-8458-917888d277f4,2024-08-14,9492.45,Credit Card,Order Payment,0
c5c6a48a-eca9-4d68-bd8c-8a229078d356,5e224f5d-66d0-4069-80ac-f7cfba6c1528,2024-09-12,5640.96,Amazon Pay,Order Payment,0
1f277c2a-6782-4bcd-b32f-cf1998ec20e3,e3efc114-211d-40f4-a4a9-94892984d1c5,2024-02-02,3202.96,Gift Card,Order Payment,0
f48b190b-362a-44d9-89d7-3e0c67d84874,c051a870-e89d-4cc4-abc9-b9cc4096679e,2024-09-17,161.13,PayPal,Order Payment,0
dddafb61-68fc-41d6-8656-69f3365b31b9,bca8e842-45d3-4270-8048-9245d6c51b35,2024-08-18,1758.74,Credit Card,Subscription Payment,0
9cea68aa-fc86-4da1-8cc8-80c2d7d1560d,b1b929bb-66d2-4933-910e-14f10e73705c,2024-05-19,2385.92,Gift Card,Order Payment,0
4a9a1b78-6f3b-4508-ace8-32079f47e4e4,b7f7c3a3-0679-46c3-a995-eca1a642e4db,2024-12-08,9303.3,Gift Card,Order Payment,0
45dfc8f0-a684-4fe2-9bfa-4c3a95a2ab35,3bd2261b-a17e-47b9-93a5-52617872fdb6,2024-06-17,2649.38,Amazon Pay,Order Payment,0
1aac0e21-a0bf-4887-b881-6b9338879e60,28c1e278-873a-497e-8b47-ecd567a5590d,2024-09-27,3394.25,Amazon Pay,Subscription Payment,1
e1f76f12-db47-452c-9943-5638af171ba1,05a31e82-c984-43e7-b5f5-acc9a13c4d3c,2024-11-01,3939.27,Credit Card,Order Payment,0
af54234a-68c0-4af8-8745-6c6bfce897a0,38d07837-82f0-47f8-9d30-d8be072b04db,2024-09-02,1047.22,Gift Card,Order Payment,0
0d146113-e26b-4f99-ae73-187976419919,5894d80f-00b4-4874-8105-bd9c94f016b5,2024-12-22,2353.65,Amazon Pay,Order Payment,0
6e214f91-d438-4526-bb50-aa74726a4dc3,a368eb69-bc76-45b4-93f7-0b31c37209b5,2024-08-03,5574.56,Amazon Pay,Order Payment,0
a028789d-5a67-411b-be9f-d171d2397fd3,ec10b028-2929-445f-b419-81979002d561,2025-03-18,694.64,PayPal,Subscription Payment,1
8c090825-4eb3-40c2-999a-9c0996b35255,497b8d10-a550-4f4c-8629-600b32feb0f1,2024-08-18,570.86,Amazon Pay,Order Payment,0
33325959-608e-483d-8a67-101a2fd97012,1f7eb804-854c-4093-a174-6f117de599b9,2024-03-27,1370.16,Amazon Pay,Subscription Payment,1
7bbab8e9-d6d3-4ec4-8886-1bedab23e83e,6947c15f-0f3e-4b9e-ae02-827862bcafc5,2024-01-31,2656.65,PayPal,Subscription Payment,0
a6d079cf-d02c-4888-acec-f6894016d127,8389cd11-6f81-488d-a7c7-0c040df6af86,2024-12-12,2894.67,Gift Card,Order Payment,0
267ce742-0430-41cb-ae66-faa8f27ca968,8594e90e-8e29-41dd-9130-33c4eaabc09d,2024-07-21,8191.4,PayPal,Order Payment,0
835be31e-00ec-420b-8712-f862b806c904,6588a671-9ba4-4654-aaae-62cb51880ee7,2024-11-23,2243.72,Amazon Pay,Order Payment,0
99fd53c9-19ce-47c6-9044-8616851a132b,4a02044e-bc20-4f6b-924e-bb9e84806bd6,2024-09-16,6207.9,Amazon Pay,Order Payment,0
722521b5-6984-4620-b209-19b22ebfbad6,23a927b3-5bc8-46dd-adae-5122896b4414,2024-11-07,2996.62,Amazon Pay,Order Payment,0
60dc40f4-5c52-4895-85aa-a8c6434a5050,78860f3a-5c26-4c96-a54c-41f5903b6a69,2024-11-24,4551.6,PayPal,Subscription Payment,1
1c9f6159-0d41-452f-b5fc-56a69861eca4,3e672217-bdf6-4b61-9b85-351845a9e10e,2024-12-17,2444.66,PayPal,Order Payment,0
cc936ef6-23ff-4fa3-b9d6-3841394bf092,951515de-5752-4932-aa3f-5e8877295dd3,2025-01-01,5563.59,PayPal,Order Payment,0
13e3bd57-48ef-4447-b1b8-e5a4be9f4f48,1fa7d3bf-500a-4ed3-8e20-86eacc881506,2024-07-10,4368.18,Gift Card,Subscription Payment,0
396aec83-5c4e-4849-849a-4be7c7fd6d73,43f234a1-7071-418e-9a0d-5c0510607934,2025-03-21,4909.08,Gift Card,Order Payment,0
f85349cc-5cc0-4edc-8686-c24e1fcc8f0a,c22b5a8b-fc40-4828-bacb-9db39146e490,2024-12-11,123.76,Gift Card,Order Payment,0
d46ddcbc-26cd-4743-8c55-be980f650520,d74615f9-2e48-41bc-9d6a-106f228c32eb,2024-02-20,917.64,Amazon Pay,Subscription Payment,1
06b72f05-3ae5-4c05-a1de-269fcc71cce7,06cdd1bd-dfa9-4508-ae1a-2b71a9c9d41c,2024-02-24,4914.84,Gift Card,Subscription Payment,1
a94e5972-0f50-4693-b53a-1c846033a439,db5bb0e6-9c11-43e5-9e9e-952b4f83dbf4,2024-12-14,2567.32,Credit Card,Order Payment,0
0a2955ef-3be6-4684-b00f-28fcbff9c500,257f02ef-04eb-4faa-9304-6a9b7577fb8d,2025-02-04,1510.41,PayPal,Order Payment,0
9afd3633-5fbd-45b8-bbcd-9be4354c091a,a596a4be-d000-402b-8723-358312ad5b5e,2024-09-02,121.6,Amazon Pay,Subscription Payment,1
22e8eb50-6859-478a-be29-6fd29d4c80a7,54325059-c36e-436c-828d-570fa4e968b0,2024-10-19,3126.42,PayPal,Subscription Payment,1
13cd9abe-c27c-46bf-8111-99052c302cc3,c3880770-51f2-4666-91f5-21b78b05aa71,2024-03-22,993.88,PayPal,Order Payment,0
219b2ebe-9bd3-4f16-a3c0-10dadbb20452,d2f2dc18-0089-4ee7-83b2-f3eb29cbbb97,2024-02-17,9849.85,Gift Card,Order Payment,0
a92c0d30-ce5f-4de1-a253-7ea4f5d7a8e2,3e44ade5-fab2-4b10-b30f-b4347731e63c,2024-07-03,5993.8,Amazon Pay,Order Payment,0
6370a7f7-ff4b-4563-9386-0618a01da75a,5ecc18e3-566e-4b64-9676-717d5b82a46f,2024-09-21,2265.36,Credit Card,Order Payment,0
379c01c6-39dd-4a27-9676-b260f2048681,3c538674-e51b-462c-93e6-a4aa52529d8e,2025-02-20,2410.34,PayPal,Order Payment,0
51140ebd-5ef8-47e5-bcf2-57eef6e8846d,f094c295-de90-4a76-9d1e-ff19b79a22bf,2024-04-18,3482.4,Gift Card,Order Payment,0
a0de4a34-53d6-493c-ae39-114616f2ff95,b53d0fe9-9b22-41bf-8ffd-07fd36af6ec3,2024-10-05,3971.58,Gift Card,Order Payment,0
e8f2442f-a4b8-49c4-a486-f6f3795f423a,4a3d18de-d068-4628-928a-b06dbb9bbb8e,2024-04-01,7037.15,Amazon Pay,Order Payment,0
0ced81a6-44d9-431d-8218-445df33a8245,876ce436-27f0-4c76-8e92-a3ae0f789572,2025-02-14,5436.8,Gift Card,Subscription Payment,1
ba15145a-73a7-4f89-b3fd-966acae1cf4a,05641735-82c8-4e6c-8e8b-695e5f43d0ce,2024-03-26,5128.75,Gift Card,Subscription Payment,1
855004a2-089d-4343-8da4-430da9965de2,76f605ec-cb34-4495-bddc-c29a2f3620e6,2024-04-27,6220.04,Amazon Pay,Order Payment,0
fb533ed5-1471-49a5-91b5-1f3fcb66b25f,918e8e0c-dbb4-4e8e-85c3-1750a3c1fa92,2024-08-13,7572.35,PayPal,Order Payment,0
16fa8d3d-f08b-44bf-a053-a1fab98fc3ff,c704f1bd-4bfa-47ca-a25b-e85e16c84498,2024-01-26,321.6,Amazon Pay,Subscription Payment,1
279a3031-2cc0-46e4-97d7-1523ff84d2a0,0ea91560-05d1-4404-9b5b-47b84ff19edd,2024-05-17,1290.56,PayPal,Subscription Payment,1
488ee0a1-29f4-46e9-8b2f-4d69bc70ca5c,cf70264b-4be9-4d45-8d79-50266064c0ff,2025-01-18,2569.78,Credit Card,Order Payment,0
b163451f-5d0c-423c-a46d-77f502dda7d2,cf46633e-aee5-4f8d-967d-04a65ad06534,2024-05-05,2346.32,PayPal,Subscription Payment,1
2681cd2b-94b2-48c2-a9d8-18f6572d7c13,0518e04c-b102-4c56-adc1-3ed0d0c1a118,2024-09-30,31.48,Amazon Pay,Order Payment,0
b6299376-55e4-4c6a-b9fe-dee1c8e29b4f,a68df2b5-4d4d-421f-bd00-04ecd221c962,2024-11-16,1879.8,Credit Card,Subscription Payment,1
131f0865-9799-46e9-842f-058aab7ddcda,898d6ca8-9d89-49bc-960f-f391cf83052e,2024-06-07,6123.15,PayPal,Order Payment,0
ecf830ed-e393-45fc-a3df-d27a62fc9d1e,82807346-3443-4bc2-b2dd-26f823024352,2024-12-09,738.1,Gift Card,Order Payment,0
09127444-ca8d-4ab8-a8b4-823878bd4931,1518765e-c060-47c1-ab3b-f887a99ca194,2024-09-22,4876.59,Credit Card,Subscription Payment,0
d5fd1a18-a202-4dcd-b6d6-58621d306c08,1a2fc2bc-0a1b-44ac-8b3a-73e15aaf4c14,2025-01-20,2051.04,Amazon Pay,Order Payment,0
b1ae2841-74c0-4fa0-abe6-3103615f9c61,2f5de816-9eaf-4f09-9859-daa339fba19a,2024-07-28,2036.55,Credit Card,Order Payment,0
2a3cdd3d-b2e9-4d23-8fe0-78873ec0ff38,a0cd2697-3566-4cfc-a109-4625dcc8120e,2024-02-11,3581.25,PayPal,Order Payment,0
2bab54c6-91d9-46e6-b1ad-a0d62ee38f41,bc76fa79-d52f-4be3-89b4-0b748a760ed9,2024-06-25,1000.74,Gift Card,Order Payment,0
07e90815-5aa3-4770-9264-1c47dec1526f,d806184e-8721-4766-862e-c57601c47d3e,2024-12-30,5991.65,Amazon Pay,Order Payment,0
24b817b4-264d-4201-b85b-28b3a1ec273f,57006f1f-f3a5-459c-b314-534f3dc61a01,2024-08-28,6738.7,PayPal,Order Payment,0
515e40d1-aaf6-4190-be77-3f28d826ef79,a4dddc05-6818-4e90-a3e1-a360e9c87785,2024-12-12,3672.88,Gift Card,Order Payment,0
2daebf51-bc48-4e8d-863f-a2aff0f47653,671afcd9-e6a7-4b85-80fd-00e35356665a,2024-05-17,538.5,PayPal,Order Payment,0
a588ebb3-5c14-46e3-af99-a687054dd2f4,64eed138-ec0f-44b5-a75b-b8e354ce49e6,2024-06-28,1952.34,Credit Card,Order Payment,0
021d59ed-8ffe-4398-a1df-f6e16503dc8a,f1be160f-3fe2-4177-bd6b-35e8cd968511,2024-07-10,1140.28,Credit Card,Order Payment,0
117f62e0-2023-4939-aafa-559b5c8afd45,6996e471-3917-4131-8aef-880545f82213,2024-06-12,225.18,Credit Card,Order Payment,0
fdb2223d-88bb-41e3-bbc1-73a80f83dc54,8375b47d-b1fb-4117-82b7-2712e884024b,2024-01-01,3262.08,Credit Card,Order Payment,0
afa092bf-206b-4848-bc19-90e7bbb02bb8,dbe69d80-a142-4133-b6d2-18127c94609d,2024-10-01,4865.31,Amazon Pay,Order Payment,0
40515311-351c-4850-8856-a3b8585df5e5,1e13883d-fee6-4725-b752-d7d201d0ec15,2024-06-21,4396.85,Amazon Pay,Order Payment,0
0554c735-f122-41ac-9792-1ff24c229769,eda036ba-22a0-42c1-aa61-47d0c369cf30,2024-05-15,2106.62,Credit Card,Subscription Payment,1
39aa5480-d58a-44e2-9fea-cf9e771aba1b,3d6b641e-858d-4b5a-80cc-269848825cd4,2024-10-17,2278.96,Amazon Pay,Subscription Payment,0
9cf1ac7c-2213-41e3-a1fd-43670bb825e8,fb6c42be-44ac-438e-bc32-46a48e71cecc,2024-05-19,515.42,Amazon Pay,Order Payment,0
cdedc232-22a7-4380-b22f-748eb80e8377,74c8beac-4dab-40a1-9ebe-952c04682aa6,2024-07-22,1975.75,Credit Card,Order Payment,0
a87f8970-9ea4-4e54-8103-34425ee81530,02bdbc74-6c3b-48e2-a62f-972a6b2287e4,2024-07-17,2397.2,PayPal,Order Payment,0
51096190-7f42-4dfd-84e9-626d8f99611c,5d937282-de1d-4dc8-b861-543b4b11575e,2024-09-10,5079.6,PayPal,Order Payment,0
b7645c64-d57e-45b6-9f53-edb83527c9a3,b6f42fe6-1bbb-4648-a0c0-c82e15dbca1c,2024-02-21,375.39,PayPal,Order Payment,0
e662fc8b-b73a-47c0-95e1-879f4730997e,de1fb881-ae3e-4c27-a349-b494c7df6fab,2024-01-06,1618.17,Credit Card,Subscription Payment,1
0b7b56bd-595c-4839-aaa1-76b7d476528a,8574c223-dcd2-4a3e-a737-e2ef1c59feb5,2024-03-09,1719.87,Credit Card,Order Payment,0
b8c2e794-8dfd-466d-b21c-e19d1d3a0b3b,613fc03b-c504-4063-a0ad-4187494d8844,2024-07-18,182.62,Amazon Pay,Order Payment,0
18dcac13-de46-4c7f-9401-1abdfd11d64e,b3be4bca-828d-4748-bdda-85ca6ba2f571,2024-06-03,1578.0,Credit Card,Order Payment,0
e07adeea-b522-4e17-b05b-424bb86541b5,195c2781-47cf-4f0f-97b7-724c837c5735,2025-03-08,227.41,Amazon Pay,Order Payment,0
59f85818-513d-46aa-9c77-ed06dcadede0,51f5ddc5-f083-4425-b2c5-c50bc403f942,2024-09-15,658.86,Credit Card,Order Payment,0
3a050a47-22c6-4010-b6c5-0a31bebc7160,877b4d75-114c-41a1-af3b-bdd86f1dada4,2024-03-05,2087.6,Credit Card,Order Payment,0
e6fd5d5d-feaa-45fb-aad7-ba9e996c2254,6babc464-ee02-4c26-b634-b3b53bb83a37,2024-07-21,6625.0,Amazon Pay,Subscription Payment,1
a7778de9-fdb4-4a24-9092-d8a8bd6c5edc,1665dc86-83fe-4807-8612-b74666f1e580,2024-10-05,1449.92,PayPal,Subscription Payment,1
c662da59-3593-4311-bde0-e325ce9abc71,424474e0-8860-4264-92c5-c1118002078d,2024-09-02,4909.08,Gift Card,Order Payment,0
8d7ce169-8809-4c65-9703-40a981ea8154,26ef587b-d53f-4bba-aefe-c324d97d63d5,2024-07-23,16.38,PayPal,Order Payment,0
d16a9c03-4d84-4b58-bd79-529de272c56f,a8114413-c5f8-41da-9bfd-9890f0ce5ade,2024-01-19,9603.0,PayPal,Order Payment,0
9a7c66e6-b30f-4316-917d-16ce31896afa,7f10a55a-c3b9-410f-9abd-2dfa8cdb9f40,2024-02-21,961.32,Credit Card,Order Payment,0
e4649bb1-1efb-4e54-aec2-73f1d6bd6121,2370d43a-833e-421d-920f-122913905454,2024-04-19,8288.6,Amazon Pay,Order Payment,0
f37a4436-3922-4832-92c5-4d7e1078ff7d,df3817bf-e90f-4188-959c-e3fdadad3f8e,2025-03-19,5159.61,PayPal,Order Payment,0
7f1773e4-240f-4f89-8a0e-7270e2490500,6c87a7e9-a087-4d3a-8faf-807e3c6503b9,2025-01-26,4549.32,Credit Card,Order Payment,0
ec3fb6f5-8f3f-4599-b634-dee3a0b763c9,ec983e8a-e42e-4c49-8d32-cda63dee7ea1,2024-12-05,3279.06,Amazon Pay,Order Payment,0
4cf5971e-2893-499c-b7a6-56a34ee6691c,785bc3d7-22d7-497c-b47b-893f3d862b55,2025-01-23,2523.48,Credit Card,Order Payment,0
b07081ae-fe6e-46f2-a79c-e30050e45a85,c8c59945-1863-4ccb-b222-8a4e9a7db196,2025-02-01,1771.1,Gift Card,Order Payment,0
5cc57a9b-43ff-426b-b97f-d89da26ddbad,a3ee056d-bb25-4ec5-b002-776dfeb3244e,2025-01-12,52.72,Amazon Pay,Subscription Payment,1
6ae88a31-50ab-4b7f-aee9-07cf0bcfa474,4c292dc7-b620-4787-8595-8596710ca3fd,2024-12-21,1184.04,Amazon Pay,Subscription Payment,1
00657b1c-545a-45d0-8605-e41094c668d4,c8cc17b4-a5e2-45b1-9384-c96a53b2fcf4,2025-01-13,2654.88,Amazon Pay,Order Payment,0
a9e6ba57-cef1-49ee-8cfa-d4cb625708de,dd7c2f4b-a5a6-44f8-96db-a07937664c43,2025-01-02,2271.46,PayPal,Subscription Payment,0
f965f5e7-04a9-4787-87ba-7d531402196e,d5cfe515-829e-45bb-97fb-63e0860da249,2024-10-08,664.68,PayPal,Subscription Payment,0
0e408b7a-7fe9-4eb3-ac34-e8ed047771b8,8c068d05-ef1a-4dfa-815a-2cbc5114e3e2,2024-03-25,3519.48,Gift Card,Order Payment,0
787d510f-1ad3-4ab7-8928-19d51959def8,1e108e3e-c012-415d-9d97-f88a8fb97688,2024-10-29,6654.76,PayPal,Order Payment,0
a11c30cf-7f9f-4b2a-85eb-f038683bcde5,41adaa8e-9ddd-42c6-9218-bb5417a1f05a,2024-08-20,4065.45,Gift Card,Order Payment,0
05436ded-fa0b-48ca-b082-dbe1c9324e6a,57d53f87-4c5f-42fd-8946-268616b73158,2024-11-02,3623.88,Credit Card,Order Payment,0
fb7d5e98-030b-48fb-8a61-46770738fd1e,e20bdf7f-ca0f-4359-98fe-2df34bd1f1c3,2024-10-30,7886.0,Gift Card,Subscription Payment,1
6ace1197-f2a6-435b-984f-cb05dd9920ae,369d9897-e46f-4186-99f8-8959a11d813b,2024-05-10,657.9,Credit Card,Order Payment,0
498d878e-195b-4bfe-9516-06bac4113972,8e40dad3-f170-4175-8cdd-be798d2557ff,2024-09-01,1985.59,Gift Card,Order Payment,0
429165a5-63a7-4440-a9b6-16b758156571,e03431fc-4e22-4a9e-b655-9ac2c019711c,2024-02-19,2692.08,Gift Card,Order Payment,0
